geneID,AO,BG,BD,AS,AM,AV,D2,H,AQ,W,BN,AY,BI,AK
ENSG00000112799,0,0,37.09298971,0.066458637,51.63289842,0,0,0,0,0,49.61944781,0,0,0
ENSG00000112812,3.948586843,0,0.200439873,12.27897848,0.818286296,4.369027343,6.206341526,3.73174943,3.55984421,4.282026896,0.426906963,3.779745562,2.768924913,9.504196014
ENSG00000112818,0,0,0,0,0,0,0,0,0,0,0,0.014107788,0,0
ENSG00000112837,0.008258099,0,0,8.003825662,0,0,0,2.720405876,0.202549986,5.178505809,0,0,0,0
ENSG00000112851,14.1826453,11.03832938,18.78561036,7.930259317,12.62471818,12.25065768,21.04940033,16.03704473,15.368377,9.654865899,15.16136175,12.19697942,26.73652281,13.30210842
ENSG00000112852,3.8317581,11.79971828,0,6.963619082,0,1.767731458,0.048435126,3.492238202,5.077703094,12.2813476,0.032256328,10.33414008,8.884553394,0.182724503
ENSG00000112855,19.08780344,9.929082983,12.39086518,8.31392734,8.957224212,12.98567128,12.98233024,8.509663419,18.28111269,13.11485411,12.7066287,15.57717936,6.971083566,11.43007741
ENSG00000112874,6.817500881,5.091526428,0.621922746,3.223500833,1.991919876,8.073692281,2.068229795,5.086736223,6.197723311,5.314088009,3.563492841,0,2.812454137,3.777369022
ENSG00000112877,5.578403792,7.142032881,3.387273022,7.615193255,4.677986856,2.116303713,6.710314529,4.426111919,7.07229323,3.803797913,3.063847523,6.11828204,11.31643632,9.558821024
ENSG00000112893,10.22030282,3.715460592,11.24859308,12.630975,17.51125991,4.326109589,7.881525573,11.5619088,12.05549733,2.836760228,8.803263938,5.39235474,16.26387678,5.790107627
ENSG00000112902,0.900603237,19.34499425,1.555776251,0.125122708,0,0.207270639,0.408416575,0.076327413,0.913943009,0.274823502,0.176326546,0.447471869,0,0
ENSG00000112936,0,0.008454572,0,0,0,0.018473689,0,0.015063644,0,0,0.031097009,0,0.008839252,0
ENSG00000112941,11.15338343,16.50874457,11.43719312,14.59774036,9.89131225,9.481502229,16.67207022,11.59282565,12.2097824,7.720951511,9.840210009,14.08599566,27.18115389,14.40250454
ENSG00000112964,0.071845464,0.063142305,0.220491617,0.279126276,0.029147604,0.155215445,0,0.189846506,0.125310925,0.525093246,0.309660744,0.062631152,0.404343452,0.008433439
ENSG00000112972,59.63815631,66.4593473,48.12125769,31.09658588,66.75981841,60.84362807,28.92463915,40.24789253,115.1371859,100.2685473,51.76638228,59.04671671,56.26058992,105.2562412
ENSG00000112977,88.36633762,46.87000131,81.70772644,63.0728126,71.42870202,27.70475141,151.2291644,44.98959076,67.48788876,75.77057381,69.8216135,79.03528851,81.01672369,49.02831262
ENSG00000112981,5.004089791,0.422360097,0.033711375,3.267391827,0.334232374,2.208318095,0.472090226,4.27327034,2.484685602,5.519421047,0.147951906,4.069712408,0.315412378,1.740695656
ENSG00000112983,18.54927201,17.77409843,13.53726069,17.78475843,11.80305253,18.01178319,14.20919688,11.60346154,17.50683289,26.61988214,15.35583495,25.03957407,16.69623348,35.94120882
ENSG00000112984,12.24762043,30.72905792,11.30768629,31.73589898,16.62278474,20.04757064,9.025002742,18.18003199,24.64585201,26.4800538,13.22007596,13.72736659,48.0086215,8.409726951
ENSG00000112992,8.152903168,12.59106068,13.79051094,11.98848003,21.52004062,14.02294014,4.1392869,10.9646143,7.502998863,6.660414598,31.97702145,9.647689902,9.571143129,11.10450879
ENSG00000112996,12.27118099,17.7337883,11.4589254,14.84119116,14.78175879,12.85589574,13.00400924,18.61887745,16.28593552,13.01057642,13.10248895,12.45375948,20.36519629,26.51374951
ENSG00000113013,107.8459336,207.8294465,144.2192842,162.2159879,154.4715933,145.586884,98.85018457,153.8945108,120.2175506,225.9478927,169.1455379,192.1309396,139.5128404,158.0409631
ENSG00000113048,16.65367605,29.23922965,34.25076505,7.739853811,38.0907592,18.37946858,17.89074498,22.91761007,19.38278868,9.025210369,27.29186415,7.29519266,18.43678872,17.6717714
ENSG00000113068,28.32440122,23.66575465,32.21578224,44.71801143,28.31284417,24.51761128,44.6710858,27.22506243,24.90971713,37.42765234,29.66799581,23.71936494,35.48564225,20.90644435
ENSG00000113070,3.539478145,1.07098453,1.247320891,12.76950071,0.779875539,0.823999289,26.88137289,15.10426372,2.245197833,13.66474847,0.147951906,3.590922713,2.570610883,2.546573274
ENSG00000113073,0.010888933,0.021532225,0,0.047592575,0.026505748,0.047049053,0.079281187,0.076728604,0,0.107437565,0.013199718,0.146454281,0.022511933,0.046014334
ENSG00000113083,0.128426232,35.74421292,0.02364818,0.483355675,0.052102342,0.624269097,0.727267366,0.439907406,0.265997122,1.196743291,0.051893363,0.463814949,5.015192821,0.173363199
ENSG00000113088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000113100,0,0,0,0,0,0,0,0,0,0,0.028662979,0,0,0
ENSG00000113108,9.149160363,2.377135337,6.016138561,4.373742331,6.453473069,4.267639704,4.896703005,3.91486405,5.01087116,14.33292726,6.285803555,7.734613465,2.391255986,13.71582416
ENSG00000113119,8.350211201,6.634306717,7.372210028,5.946976118,7.826422689,7.228022194,6.34433184,6.386325439,6.802593054,7.253976338,8.314700164,10.15292618,4.1038978,6.458640771
ENSG00000113140,82.89477008,9.627452796,7.204624645,182.9285841,8.247960731,56.02294802,0.689268088,122.9239172,66.11023137,10.35147345,13.52056956,0.407886979,6.689997959,0.114299184
ENSG00000113141,82.70081167,57.83500794,78.48998604,66.46801047,73.72028613,73.77738892,73.52955155,55.91428557,88.90216729,115.0478233,89.80358665,68.15880218,76.2536726,94.49642172
ENSG00000113161,30.32813554,53.41756387,44.68240253,21.39288313,47.90861657,28.70408084,28.00663685,37.76926428,40.22357694,32.98753734,45.08906947,23.12725783,31.12061461,25.44753766
ENSG00000113163,7.465859594,6.954927698,12.77485742,9.875246614,14.43360876,10.50004607,27.29046337,17.95208332,6.894983607,13.4247694,17.26491532,6.851696348,10.41431281,13.62411482
ENSG00000113194,21.16378021,30.61038262,22.01060129,22.02408327,18.63432466,19.90012122,27.70708026,46.87655267,22.36945716,32.43831856,20.26014573,37.13994616,27.76939479,17.93783982
ENSG00000113196,0.020944593,0.020708351,0,0.022885785,0,0.271493068,0.019061925,0.055344589,0.041097369,0.0229615,0.02538933,0,0.562914911,0.110634292
ENSG00000113205,0,0.136115149,0,0.601709338,0,4.882625578,0.02088221,0.161678994,0.067532834,0.666585439,0,0.231451306,4.530148802,0.060599559
ENSG00000113209,10.57955801,0.037180903,0,6.136164423,0,0.013540374,0,3.996829722,16.43022992,26.70091925,0.015195129,0.084296946,0.077745241,0.132425895
ENSG00000113211,0.108123867,0.011878255,0,0.38068955,0,0,0.02186774,0.380946125,0.035360013,2.660472448,0.014563253,1.912066174,9.77352618,1.20573122
ENSG00000113212,0.009798574,0.019376104,0,0.299788383,0.011925803,0.042337815,0.0089178,0,0.03845342,2.030266323,0,0.076876999,0.121546261,0.320901986
ENSG00000113231,1.020665585,1.166266788,0.074277095,0.527579593,0.304982988,0.501748607,0.589613893,1.243543491,1.427105443,0.154107286,0.1407667,0.184955086,0.694955782,0.148505547
ENSG00000113240,10.0148691,2.784911557,6.558873251,3.815113244,3.499591954,3.275009749,5.750064031,6.951857379,3.943658023,6.883489972,5.287611121,5.820701858,4.205679161,6.540287967
ENSG00000113248,0.288140121,0.040698583,0.015159318,0.359823545,0,0.266785688,0.09990087,0,0.148077553,0.240675985,0.13306191,1.983853796,1.219776826,0.39137767
ENSG00000113249,0,0,0,0,0,0,0,0.278052817,0,0,0,0,0,0
ENSG00000113262,0.041480045,0,0,0.058274369,0,0,0,0.093949761,0,0.025985406,0.014366484,0.013283321,0,0
ENSG00000113263,0,0,0.013705119,0,0.007548877,0,0.00564485,0,0,0,0.037592994,0,0,0
ENSG00000113269,5.77961663,5.89899605,0.101100229,5.503376598,0.008909876,1.676441261,3.444548333,7.399145887,5.573406556,2.2311051,1.184697553,8.709684218,4.491228056,3.074198247
ENSG00000113272,5.729138158,5.131658666,7.171094201,4.41665451,10.62334944,2.683007458,6.024537698,8.885166818,5.563369472,6.242305809,9.501362371,5.909196924,3.500062232,3.242870212
ENSG00000113273,2.357534668,8.668406079,5.684983329,2.934441391,4.624220584,2.974744166,1.822222712,2.666396418,3.345427662,2.726896859,3.379702583,2.267076718,3.962774332,1.732599059
ENSG00000113282,51.52114475,25.84463486,47.52080452,44.83347674,22.96892601,42.96045848,48.80117704,88.11485154,49.10509892,59.73551381,34.85197889,57.14212364,35.97707347,30.45074172
ENSG00000113296,1.005509458,0.279260661,0.037446621,0.888837863,0.068752883,3.417116358,0.020564634,0.099512618,13.65585719,0.309645304,0.013695424,0.582491374,0.093429415,1.086138943
ENSG00000113300,9.390634202,16.37672771,8.881960638,11.76920467,7.436777847,10.45572084,12.23635873,21.6703527,10.40867969,10.54185299,9.640235659,25.38735669,11.54591456,7.980497506
ENSG00000113302,0,0,0,0.057624765,0.401162242,0.056966673,0.02399828,0.034838427,0,0.043361557,0.015982128,0.014777154,0.040885944,0
ENSG00000113303,0,0,0.018042921,0.05353364,0,0,0.014863,0,0,0,0.039593231,0.07321619,0,0
ENSG00000113312,71.38902285,28.8272385,57.02300987,51.56986388,49.68007424,41.81400402,54.2675467,80.8677385,67.38601381,59.16694862,60.36959691,44.44305082,59.61083244,36.46418788
ENSG00000113318,5.36418042,6.491066003,7.282818705,6.327919561,7.3732326,5.33316021,9.626374678,8.070590047,5.934813588,5.334598348,5.855516673,2.871534678,5.922013855,4.943330512
ENSG00000113319,0.062400371,0.092544801,0.019697647,0.082794589,0.016274406,0.081849049,0.032452186,0.062814675,0.065593756,0.087954887,0.043224348,0.194831536,0.156651854,0.127136642
ENSG00000113327,0.475663265,0,0,0,0,0,0,0,0.264153946,0,0.010879353,0,0,0
ENSG00000113328,27.13096745,41.92130155,65.16964329,34.61341842,66.52863523,39.96113618,53.56270679,38.32424437,23.20367812,25.87953468,74.17873993,65.9966209,26.13188988,19.18130367
ENSG00000113356,1.374067288,1.259962893,4.933857344,1.707258663,9.319425078,1.771550813,1.331236109,3.269739253,2.119986191,0.996158634,4.647739114,1.055700566,5.234798906,1.147255719
ENSG00000113360,19.90600139,17.44263034,13.17593064,13.7883382,12.4352854,18.83417273,14.55080647,20.41029868,24.96250311,15.26323826,13.45842214,20.3421799,24.83281192,23.50883402
ENSG00000113361,80.28044061,0.012738714,0.004744888,40.20722462,0,21.80390002,1.110053534,57.44929886,87.11408209,1.313600424,0.005206071,4.158914547,0.257487542,101.7672069
ENSG00000113368,43.57728925,107.4658412,53.81645171,22.05679933,70.95072008,39.93228128,24.1393418,40.92064807,61.13965091,41.15884858,77.52323312,45.80135685,65.9882814,30.15652025
ENSG00000113369,10.82142286,4.632094177,2.122279195,21.79674298,3.744924244,5.530137045,16.02689161,13.4973754,7.231409808,16.73277084,2.412847238,6.497949974,9.955252143,23.49812135
ENSG00000113384,37.15087333,34.45676288,44.2675209,49.56953379,38.4752657,35.93970563,61.88823535,50.65736447,41.86932274,52.09480781,37.03979507,44.66827323,72.62988431,42.63991181
ENSG00000113387,28.81126984,53.52762206,115.2410865,28.20494921,111.440028,22.85840751,30.25317113,31.98792931,32.8468292,26.4677472,119.1925729,29.60915926,44.01315849,24.74966531
ENSG00000113389,0.074420816,1.726710114,0.005481487,2.173909397,0.012076968,1.007549988,0.009030837,1.595063706,0.267718242,1.066074553,0.288684679,3.770234623,0.851351187,3.139625391
ENSG00000113391,8.695211738,6.418637898,5.120478044,4.971936798,6.164799351,6.775437348,7.506411061,8.610601591,9.607558372,3.600152304,4.533420367,4.371398772,1.631856746,5.975380698
ENSG00000113396,0,0.122989206,0,1.445707624,0,1.526920087,0,0.418342514,0,0.148768264,0,2.522256804,0.350686829,0
ENSG00000113407,48.07151044,56.91501606,64.45641554,57.86532284,64.37174686,45.15471792,105.8781067,76.99125167,61.18667539,48.79691295,68.41984289,44.7813359,115.3371017,59.51216045
ENSG00000113430,0.043028016,0,0,0.642551328,0,0,0.013053438,0,0.61914854,0,0.052159168,0,0.029652243,0.257588715
ENSG00000113441,3.936476395,17.41414468,7.673274256,2.950722842,12.12880441,4.233694391,6.923655348,4.762175084,8.043404805,4.027636497,12.76531008,2.326019276,4.449817649,2.36734134
ENSG00000113448,0.265318527,6.374519451,5.618357816,1.067830935,0.333681997,1.815120689,0.346106393,0.755614105,1.058566776,0.208455385,0.39130781,1.194452499,0.393108348,0.938988395
ENSG00000113456,7.122620712,6.64307389,4.028737224,6.741842895,5.374878787,6.337739837,4.053642267,6.318126825,7.798813354,4.516347943,4.825636041,5.543671049,12.5407251,5.778469345
ENSG00000113460,13.79593914,20.12780364,14.49863934,13.97156021,20.10449859,16.60413963,14.68561148,19.96525835,18.51705845,10.88222659,15.20330166,12.53134315,28.74326498,13.6536662
ENSG00000113492,0,0,0,0,0.018741268,0,0.014014224,0,0,0,0,0.017258766,0,0
ENSG00000113494,0.564101717,0.003081431,0.34088608,0.08854134,0.409663584,0.582412292,0.05105593,0.098824209,0.366920687,0.304086534,0.015111869,0.083835045,0.373709659,0.006585014
ENSG00000113504,40.08191955,15.70173787,29.53008423,13.59549334,0.01680742,2.841690963,65.81308269,17.25391372,39.20910378,28.69646543,0.209250076,23.80499706,24.42439306,16.03325928
ENSG00000113520,0,0,0.130576854,0,0.071922659,0,0,0,0.115953291,0.064784232,0.429805091,0,0.061085547,0.062429351
ENSG00000113522,13.49130836,15.51595089,14.84463069,8.519444226,18.67673482,13.82829937,20.70036652,15.01812391,14.29735536,24.78389182,15.55837531,18.29400899,12.155033,14.87660101
ENSG00000113525,0,0,0,0,0,0.173795563,0,0,0,0,0,0.045082566,0,0.127480044
ENSG00000113532,0.030461675,0,21.7074458,0,14.39737157,0,0.055447073,0.116267378,0.009961956,0.356213884,14.93044178,1.855050116,0.808203528,0
ENSG00000113552,22.42735731,29.34845868,4.480626423,26.24114831,14.34688103,22.24685265,18.51034467,17.24729319,24.8317474,29.08664173,8.499563948,29.66879104,25.7339879,15.55035515
ENSG00000113555,0.116494322,0.08775645,0.06128874,0.181844686,0.006751655,0.155798903,0.020194834,0.01954463,0.038097424,0.322321792,0.073970316,0.783414349,0.011468667,0.041023371
ENSG00000113558,104.3706447,107.6546797,82.67075588,165.4410135,74.70503651,69.68738301,129.2919094,69.5985572,99.4465156,152.5420418,94.28735554,146.1404696,107.5925303,109.3541125
ENSG00000113569,11.62279566,17.65743586,11.88799384,7.908206485,12.30706838,10.99526923,7.929465904,23.7036783,21.89394066,11.25710158,12.10055544,10.93270209,29.57893746,13.53509414
ENSG00000113575,23.3490805,33.11120549,29.49065178,30.10754242,30.29545151,23.84310448,34.34820322,25.49726468,25.39668882,35.46056684,27.75356899,30.93547421,32.38382784,18.58716078
ENSG00000113578,0.059674921,0,0,0.684660149,0,0,0.072414483,0.008760373,0.029273454,0.021807151,0,0.100327185,0.81220411,0.388767694
ENSG00000113580,6.060288838,1.97590524,14.63865814,5.699370867,22.45013584,5.116187385,13.08179161,5.905640916,4.279163411,8.900496284,21.84529897,14.85051639,7.638325894,8.091378503
ENSG00000113583,54.61804302,39.45238702,27.211105,28.92609357,27.46870196,31.92550533,31.80444085,34.77808472,48.61610625,64.5645718,18.88996424,64.94968491,44.78615521,32.15616303
ENSG00000113593,18.21765693,27.83246346,27.64732778,6.519067639,21.41581848,10.9467735,15.47884645,13.64822447,13.61931892,7.848762209,26.46377017,12.18717454,26.44084784,16.70708571
ENSG00000113594,1.248388232,1.969183754,0,1.257645228,0,2.619077943,2.377425825,3.263818572,1.752229032,1.704822517,0.013121218,16.80678403,7.313893774,1.26168053
ENSG00000113595,4.008883087,6.758006583,2.872690779,3.430232554,1.873356753,2.667757737,2.762121222,3.201700808,4.479132132,3.098376298,2.224253326,2.90451914,4.179967506,3.996313612
ENSG00000113597,4.566913559,4.359284071,3.609794285,2.017309024,2.57961644,3.214449547,2.553534728,3.081125815,4.254174185,2.230376052,3.283364797,1.701690102,2.416924965,2.309698496
ENSG00000113600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000113615,6.489777948,6.456573861,24.3323613,9.10561405,14.45395391,4.063840483,10.298112,5.960586222,6.452149897,9.281454525,12.61662288,6.32819944,10.00604334,7.057579112
ENSG00000113621,15.75902317,17.52893035,15.42735347,8.295903563,12.46216158,6.937739586,6.106757422,7.084939391,13.80027175,11.12404419,13.02159213,11.37286498,13.54336125,11.78190353
ENSG00000113638,4.013663921,6.545091547,6.77479908,3.867907953,8.141689066,2.107570617,4.388533904,4.161311373,3.595972572,2.123692594,4.426180659,5.935641008,10.45881846,5.226665538
ENSG00000113643,75.87363133,58.91741997,49.56931013,55.90069481,62.9675172,68.08842053,67.74128537,119.257498,81.36246811,68.97268624,76.84124585,43.23325608,46.39586745,43.5637012
ENSG00000113645,22.87742307,1.261960517,0.253828217,24.81366045,1.578303918,13.78725319,28.34836572,72.68355,20.56162462,17.77628435,0.9221419,10.36873717,5.858043951,20.67372899
ENSG00000113648,16.06288906,26.11993973,18.09099383,22.03190059,14.69281295,20.43043436,27.99215067,21.29258855,21.56410229,18.46365941,18.86492898,23.4797161,17.44036299,20.36981824
ENSG00000113649,18.71707623,36.60205034,31.43787855,19.49460737,32.17634939,25.65935203,21.62608583,44.9598008,22.8754366,30.52626316,34.3702467,29.35931856,29.99623224,17.7574077
ENSG00000113657,35.12538224,0.13145038,0.308462779,16.8442972,0.347897625,11.00793832,14.65302299,2.564568826,28.14827539,0.32065592,0.016116383,69.14196841,18.67691704,0.688227727
ENSG00000113658,6.588754782,17.25376322,3.768793294,11.6813212,3.766281182,8.766097224,13.45315146,9.516906464,6.937946318,10.83200485,3.02108043,15.76471924,11.52851812,11.90828954
ENSG00000113712,23.96380379,27.28253387,15.99558924,32.70808331,15.26955869,15.48351029,54.99397764,58.51345873,26.20097146,37.82194638,17.92849961,24.87525486,22.427125,26.88213804
ENSG00000113716,15.96844328,16.40921877,18.4505713,15.76693057,14.5469475,16.55592181,28.11778865,36.06855684,13.36467737,14.70699082,14.36312197,19.73855739,15.81475273,14.04117164
ENSG00000113719,29.83441759,23.95399442,30.67773103,37.18767428,34.28582373,27.98881733,108.6922032,42.04775747,38.77818948,33.83716761,35.42857595,38.33896847,16.77312224,15.75586395
ENSG00000113721,0.031836367,4.110931853,0.576849574,0.006957407,0.116243724,0.006877951,0.052154387,0.05608355,0.01249383,0.027921698,0.108058979,0.542378671,0.144801702,0.006726689
ENSG00000113722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000113732,75.54686784,50.50811593,80.07049204,78.88482556,67.05942255,32.87289101,95.20432618,100.2163451,41.29620211,126.7948122,90.65518169,78.12591544,70.5570887,35.79968197
ENSG00000113734,5.953676421,5.99403914,7.659078477,9.030433377,9.099102652,3.935061222,6.729841854,15.49271,6.401245144,5.543478813,6.953490981,6.06358824,7.334645143,4.968611675
ENSG00000113739,27.10576947,0.208429765,0.398194761,21.53360409,0.28140261,6.500897214,49.15909181,42.431169,37.68843692,21.17990536,0.593521247,8.917555501,2.910196235,23.44889792
ENSG00000113742,4.606352667,1.408067412,12.86303869,7.75544544,5.442853219,6.33170334,4.499731957,2.441153759,5.64533446,9.380248477,6.779767778,3.003079813,1.305477299,5.328673907
ENSG00000113749,0.811540367,1.186136873,0,0.436952119,0.486703771,0.076228587,0,0.196832422,1.119295804,0.60602038,0.085544406,0,0.036473696,0
ENSG00000113758,65.20786649,165.0295674,16.27297036,54.05686492,7.888829371,90.78958284,92.22804707,101.5535984,92.99257638,74.04635232,4.59652667,35.16851026,50.01235962,100.7855209
ENSG00000113761,8.38525146,11.6380783,12.10589589,8.517175077,10.18968291,5.457346699,4.203903502,11.6392957,7.969259833,16.32824204,11.58046344,11.16329809,5.453041126,7.860426869
ENSG00000113763,2.845673448,0.018883061,0,4.246753991,0.011622339,0,12.65391797,43.71228535,2.941782437,4.983151438,0,2.707851426,0.128324517,0.010088269
ENSG00000113790,5.9093672,0.72917062,0.564092007,3.326677712,0.115076255,8.35448813,0.542121151,6.2960005,9.925601683,8.333843565,0.37822848,3.55010567,5.483038666,2.766868818
ENSG00000113805,2.361549379,0.014547742,0,0.651134811,0,0.357610363,0,0.460078931,3.442884732,1.1291415,0,1.162643651,0,0.038860631
ENSG00000113810,31.25183588,34.1096556,30.0217452,22.56683139,32.01963655,54.34970991,14.89652343,46.98973815,47.53546587,40.92828799,39.74705921,25.59397651,46.1641039,47.86148273
ENSG00000113811,28.37683196,16.6621446,62.50609232,12.12994256,36.65351357,20.29872042,14.16073415,22.8348003,25.28165171,27.44375897,40.61381753,14.29114569,31.9601974,18.36867995
ENSG00000113812,10.34173456,12.92268434,18.81774737,6.006329821,14.72335513,14.1292105,9.640365098,9.533188146,10.87449517,8.76438361,14.95612756,5.171637383,12.94037297,6.019090828
ENSG00000113838,7.082737954,5.072652095,5.260650216,3.615954035,5.548910764,3.458932373,4.907691474,6.689395682,7.042285468,6.185728943,5.353495549,8.552198078,3.199300572,8.387989578
ENSG00000113845,83.09745246,21.31804493,34.48908871,73.03804231,29.18461678,98.04031658,38.69274603,44.41135907,93.83401384,73.79643815,30.92921004,45.31598182,45.89632182,51.33956138
ENSG00000113851,3.647931752,2.794619188,4.301890171,6.113326695,3.817983943,4.904675685,3.920456795,4.437997536,3.826458593,6.055552961,3.990843625,5.067342856,3.242700411,2.835721248
ENSG00000113889,0,0,0,0,0.012897921,0,0,0,0,0,0.051384752,0.035632945,0,0
ENSG00000113905,0.059646984,0,0,0.074485945,0,0.036817646,0.06979556,0.037526879,0,0.065390826,0,0.14325745,0,0
ENSG00000113916,22.39166444,6.099020744,0.057756349,20.12575278,0.031812607,6.239824355,1.950667297,12.75458322,30.56770751,10.73613343,0.01056167,15.70271728,3.28733229,11.75417063
ENSG00000113924,0,0.035901361,0.200586887,1.567213993,0.022096937,2.274944911,3.403841862,0.543711136,0,0.378171894,0.110041536,0.325583815,0,0.210983182
ENSG00000113946,5.649882247,0,0.61438544,0.461799201,2.152274037,7.532667674,3.714809869,247.0503902,8.849294401,3.072589629,0.107856171,0.623277144,0.103470293,69.33446019
ENSG00000113966,10.0771867,2.448662297,2.240867294,3.989213806,2.234706621,7.3568783,1.282437131,4.193572615,7.331240315,4.727995025,2.588073668,4.522667117,8.960264441,9.473150488
ENSG00000113971,2.843298405,3.73135007,0.687172435,1.389893946,0.569172122,1.919588067,1.830130927,1.355179298,2.541796236,2.07635793,0.663260375,2.143767504,3.137336097,2.154037161
ENSG00000114013,0.053769131,0,9.772240567,0.044064432,24.52445814,0.029040802,0,0,0,0,12.04194934,0.015066367,0,0
ENSG00000114019,67.30409791,11.94131186,0.008895747,111.5403047,0,53.42853676,42.80250936,49.03413924,81.9651524,26.33991302,0.029281125,39.08506867,43.28007586,70.0314531
ENSG00000114021,50.2365482,23.44315458,36.25665558,24.05756488,36.40720658,46.75783221,30.78753149,36.34448537,44.73372861,40.96806063,41.24709177,51.69608264,47.67817344,34.66892332
ENSG00000114023,17.37787672,9.917603808,13.98130696,20.86519217,14.1826205,26.48901768,9.67185343,8.992758347,20.27906037,21.70568937,12.53532463,9.745411942,5.733074698,15.09530242
ENSG00000114026,3.752074162,6.645737133,2.626229263,3.955971412,3.729862568,2.551891197,1.817236863,4.535328053,2.712426344,3.503997769,3.42232052,3.852897183,4.49094753,1.815807271
ENSG00000114030,19.6611828,15.37131469,12.13007351,18.67642906,8.594915718,21.80803517,15.24544863,12.58577021,23.89622457,16.13812204,9.523087993,13.31516546,25.11701733,25.01641881
ENSG00000114054,19.30664981,12.52301649,12.16435957,23.72813975,17.00879951,19.78330017,4.667523648,12.78306737,23.86771873,20.77920723,13.96257244,6.840150416,8.310442873,19.3861073
ENSG00000114062,12.70791217,21.91851194,32.32789418,11.64310668,21.13845697,15.56450173,12.64030522,36.39044434,17.24652393,6.958119195,20.78102222,27.52543507,26.43236121,11.98469949
ENSG00000114098,14.54548174,9.692805215,9.454091323,9.059512395,9.850551414,15.56431787,8.299697509,8.186431486,15.87354556,11.80549935,10.22559253,9.795340325,13.43320906,8.630629635
ENSG00000114107,17.70785575,11.36908175,3.518310156,15.24339042,3.470399931,13.84591462,4.862730594,4.964361058,19.42548672,7.566570616,0.613767544,9.871382196,10.21979977,8.445786227
ENSG00000114113,7.867803016,0.051860395,0.231802138,0.057313392,0.127678265,0.339953136,0.286423279,0,6.844251585,0.230012027,0.063583078,0.058789225,0,0.055412795
ENSG00000114115,88.69975437,20.81346589,0.228627587,146.4807095,0.114481545,64.43807305,150.3074861,5.219552525,142.0977316,38.38092423,0,120.2906529,0.291695323,2.66313608
ENSG00000114120,36.94325379,16.90138986,16.38015962,20.5652513,14.37646805,44.16221882,16.61481454,14.31012044,40.45694815,22.75856929,13.79552636,20.15354955,19.71490579,24.63436868
ENSG00000114124,0.011238562,0.022223596,0.012416694,0,0.027356813,0.036419802,0.0204567,0.019798065,0,0.036962414,0.027247086,0.012596395,0,0.011872948
ENSG00000114125,57.07280958,19.6303325,17.51062544,21.00341886,17.94302447,28.32040525,21.35499953,18.76431966,47.6827797,44.41342442,18.49390796,22.03155448,24.59552164,21.30903757
ENSG00000114126,16.89882259,6.347741617,5.3929255,6.288790202,5.864929644,9.740052381,2.603973218,5.764928316,17.49826529,9.393929304,4.576955141,9.81399828,5.710176559,9.405560227
ENSG00000114127,6.17999909,3.722239823,8.512998071,3.992058886,6.137003154,3.031569993,6.979987235,3.97033271,6.953996523,6.83806731,4.550574999,6.065856314,7.627388393,7.275755204
ENSG00000114166,4.647186035,0.230855479,6.424175861,3.464821671,4.061003641,1.025134907,1.480653671,1.983618185,2.601115656,3.839601764,5.167739978,2.963108293,5.395548693,5.458544434
ENSG00000114200,0,0.284852504,1.050402168,0,0.035064787,0,0,0.139569696,0,0,1.606510627,1.614551717,0,0.182618821
ENSG00000114204,0.059447526,0,0,0.064957258,0,0.042810284,0,0.174539823,0,0.021724054,0,0.199889764,0,0.083737572
ENSG00000114209,43.71021976,21.85236961,24.18508221,27.15201866,27.26422031,35.53560121,32.11986951,31.93887082,46.85791964,27.06808688,27.15486525,40.58259709,33.8785702,38.94020926
ENSG00000114248,0.418908475,0,0.367066044,0,0,0,0.092026739,0.050893596,0.155892757,0,0.052531733,0,0,3.784605964
ENSG00000114251,6.350114839,0.470588878,12.32090514,0.223827674,0.27131103,0.481590899,0.159013431,1.013576036,4.8410211,4.517783403,2.161782553,4.382492469,0.012455709,0.108202608
ENSG00000114268,4.11117939,2.750018187,0.91964557,1.375393559,1.680254514,1.381616566,0.905382972,2.843285843,2.439998694,1.780572748,1.858093994,0.807802636,3.095500707,0.600547372
ENSG00000114270,5.968843108,0.554843606,0.3988816,1.393600224,0.148063292,8.927398044,0.892885562,5.219391755,1.921204523,6.319912721,0.218825591,0.818105678,5.861736392,2.400420644
ENSG00000114279,5.428115138,0.317776349,0,0.091049202,0.028976035,6.557827176,0.769196677,18.93581285,10.17219012,10.80545056,0.043289721,4.589635162,3.027030541,8.19935413
ENSG00000114302,8.578673386,15.95711728,9.558766474,6.607735506,10.59853905,10.34833597,11.47326404,16.69295793,11.38023043,12.32796575,10.22871025,7.685807598,14.47928525,8.587484706
ENSG00000114315,14.83288616,0.091232228,5.683485812,17.41753271,3.3691527,27.0863083,36.97165475,26.25180699,12.10822766,11.30447894,4.194549053,3.33533848,3.74379302,15.23149555
ENSG00000114316,15.21449277,18.25474178,27.89454949,12.99639847,21.58289115,19.42187501,18.65588083,26.74781138,11.99194761,23.26128975,29.75838876,5.461470819,16.08863226,10.9037859
ENSG00000114331,12.93887311,12.91859816,14.15482272,9.68833271,11.91143703,14.70702472,11.36401693,9.390508194,17.83685503,13.70552043,11.78970573,18.94679822,8.26675139,12.4070487
